8.989469096531235159e-01,-2.854787478392483147e-01,-4.442262978842379528e-01,3.658579235695392784e-01,-2.510494022060741348e-01,7.955530478510939307e-01,9.488468261263822701e-01,1.137857050026114925e+00,-1.249538708583648017e+00,-6.344280132472219780e-01,5.715539908982431028e-01,-1.096451888441116518e+00,7.644414696823487176e-01,-2.014484137908264527e-01,1.169775754167247328e+00,-5.550329917209545494e-01,8.555522093563123764e-01,3.355213503379945172e-01,-1.868246380190441425e+00,7.101490584967526942e-01,3.362126128565355310e-01,-8.638322290429528705e-01,1.592206109322383378e+00,1.875034348661489103e+00,1.543935216664670818e-01,-8.383107902618743834e-01,4.405626847155814652e-01,-1.489362674242044049e+00,-1.520938763907247193e-01,2.228881187450491574e-01,-3.258979622113666874e-01,2.536708027218021577e+00,-1.066538827967682124e-01,1.263803948342765660e+00,-6.687035012968062242e-01,3.757947892597997552e-01,-6.486719577734743059e-01,6.087463471853707953e-01,-1.542674266031465624e+00,-1.140902985625390637e-01,1.000281868909066008e+00,-8.816860065506968436e-01,-3.549139563441360834e-01,-1.500357275747501662e+00,-5.938938273817304658e-01,1.009361799119336656e+00,1.217276539090111076e-01,1.859038849690698214e+00,-2.080734483496517878e-02,2.490333383682070134e-01,7.808655108279949353e-02,4.645424526815907229e-01,6.203220437043591717e-01,1.330034656843117169e+00,7.123593464675912479e-01,-1.729572407559357983e-01,-1.253498687180517879e-01,7.888864066201899394e-01,-1.584582607733441284e+00,1.332873597921255149e+00,-4.091387118651252375e-01,-8.124287516498972517e-01,3.007371704436427318e-01,-4.893921537098498975e-01,-5.934685065827237649e-01,4.775676380354323958e-01,-1.016429015633461885e+00,-4.759754176677628013e-01,4.169961385069055337e-01,2.442098549105000682e-01,4.580024379437861448e-01,-4.550525159840967948e-01,-8.394700246215256456e-01,-1.175409879120061341e+00,-1.083305491600596859e+00,3.210160235416875119e-01,-4.452329570571204875e-02,-1.398785522782874269e+00,2.405464015040139347e-01,-6.235018904222374703e-01,2.960355159786278723e-01,-9.068074251469239178e-01,-9.707084503969214129e-02,2.409854372572555636e+00,4.634846081288658826e-01,4.162075345138311899e-01,-3.440050845343505248e-01,7.996380638031135302e-01,-4.717645126268238953e-01,-7.119405130007533389e-01,-1.259194312983958619e-01,-3.485032050971274553e-01,-9.746631175494605559e-01,2.759378919747865755e-01,4.001153459614407160e-01,7.616826466644915916e-02,-3.162686353892309454e-01,-3.694569754478566406e-03,-1.143970611985489327e+00,2.454281004757749018e-01
3.000534332242817959e-01,-7.528427027699342577e-01,5.970640818543196948e-01,2.703706217888008356e-01,-7.908308568191845245e-01,5.148170188469896047e-01,5.756140879544651145e-01,7.787330534333842813e-01,-1.263527551100560808e+00,-6.450711223290522822e-02,1.452267810284009419e+00,-1.768651201507752679e-01,1.357299486049515336e+00,-4.101008054011255344e-01,1.309465745269821291e+00,2.403867890737719504e-01,3.601364835058515901e-01,1.587175605879793894e+00,-1.448477218329585092e+00,9.436813423503317422e-01,1.287629835284945568e+00,-1.001687550558310491e+00,1.268774149082289471e+00,1.148470210789453549e+00,-6.293643614190573832e-01,1.765729067102362812e-02,5.393573812788212685e-01,-1.816557812464401511e+00,1.031356107761471352e-01,5.816578739236697437e-01,-2.700375203911226651e-01,2.623585087797129400e+00,-1.788905164794992508e+00,8.835919427317393549e-01,2.325937553932524715e-01,1.165562949089042677e+00,-1.034302897049124148e+00,5.684379273040166547e-01,-2.543755197412984170e+00,4.632287622284901873e-01,1.341996148081145701e-01,-5.647432083066262765e-01,-5.776081569100283142e-02,-8.329324353079861076e-01,-1.337700483746243618e+00,1.081563882931071419e+00,1.391431168433248544e+00,1.068521331498814231e+00,5.900457619178955948e-01,1.244970177144517354e-01,3.695311580234317828e-01,-4.609392817168089240e-01,-1.386679261358664539e-01,9.355047898479800228e-01,6.982966346945002067e-01,-5.994467460391107450e-01,-1.299178948747711893e+00,1.712359536728012444e+00,-1.503271463767910987e+00,9.162165977426943719e-01,-1.358961457435995668e-01,-1.518213110857353776e+00,1.172035935477646840e+00,-3.389056870108277386e-01,-3.007251913187493630e-01,3.056244678584060792e-01,-7.019193745758532943e-01,-1.371131360059894833e-01,-4.375505225853555946e-01,6.300030904073721238e-01,1.031322940967150936e+00,-9.869729908909998795e-01,-1.397553967468009972e+00,-7.687006625589254405e-01,4.770134567683989024e-01,-4.219585486263006113e-01,-5.550954258811343633e-01,-1.102782925491484267e+00,3.627224817798920670e-02,4.148493182337704699e-01,-9.224849380371068497e-01,-1.246353766642901872e+00,8.869189249826257004e-01,1.900950732713388991e+00,-8.971124718942833365e-01,3.664173598528565612e-01,-1.601030165303389263e-01,-8.245962836993941947e-01,-4.250824112881511629e-01,-7.505226903269776040e-01,3.470160582446605302e-01,-1.344211964368147993e-01,-1.020898274823582863e+00,4.828083386865016369e-01,1.305546632083581238e-01,1.106140416146075695e-01,-8.375700306964543040e-01,5.715608538833483188e-01,-2.745200187605529307e-01,-1.280725462591054242e+00
1.227675838387373153e+00,-8.710116761468504887e-01,-3.039686441774260284e-01,-2.712941290159030516e-01,-2.486170160085284658e-02,-2.577463220799708354e-02,3.062387444251074564e-01,1.444687668041305662e+00,-1.025703970174705049e+00,-8.969319967663806903e-01,1.295444202425700908e+00,-1.802939811210552579e+00,8.093237134862090176e-01,-8.551491104529407306e-01,9.222055174640854114e-01,-7.397501696877201161e-01,-2.126922666654567917e-01,1.007816580037356191e+00,-1.019734838418640654e+00,3.575038139693466066e-01,6.072845147597480953e-01,-1.295232015685431115e+00,1.500253786874079731e+00,1.889439036379213954e+00,-1.056007245280028206e+00,-5.529846176633370636e-01,-2.948244454164448136e-01,-1.977382897068682421e+00,-1.090800217573227177e-01,-4.195039679629212759e-01,-5.899985068838863311e-01,2.803691532259334540e+00,-9.310271732806983946e-01,1.390527171097126535e+00,-5.783893993197244399e-01,1.281048798717985049e+00,-6.882527853761319925e-01,9.804620301878586019e-01,-8.434403815881560407e-01,-3.100474206114389730e-01,2.096892045667422908e-03,1.752540863257898707e-01,-2.543611380489120277e-01,-1.308325635296303524e+00,-1.607789149474966095e+00,5.662301345799528735e-02,5.912480201186000039e-01,9.246362918230518479e-01,-2.439217011476323693e-01,-2.306970227072985269e-01,7.082784345331651910e-01,6.380463825050691762e-01,-2.101259027478983576e-01,1.540076798753284848e+00,5.229223442639179265e-01,8.870412665702344379e-02,-4.268136915184698177e-01,2.440134524192894561e-01,-1.105103590330300367e+00,2.120169855464752118e+00,-1.007117710459198845e+00,-6.649086381375526322e-01,8.154551899682322968e-01,-4.350280211405691683e-02,-1.067544717850795952e-02,4.259103309525419379e-01,4.908484819261943292e-03,-4.598453731865001504e-01,8.954565209355865862e-01,7.039305028333715519e-01,-1.322389461975917724e-01,-3.001478778739609110e-01,3.278577345847159819e-02,-8.867670102972066148e-01,-3.885302604776930679e-01,8.110337078537637190e-01,1.593848631027125762e-01,-4.465776296533096601e-01,5.468969287813136848e-01,-5.828608285245518578e-02,-5.428921564029672714e-02,-1.923721898874605762e-01,1.562958809519110481e-01,1.618379755109545348e+00,1.826765024070401422e-01,2.298222377789989612e-01,2.991864295000071783e-01,4.886041992875275741e-01,1.196182505574007737e-01,-1.368042993395491846e+00,-5.314074222256681690e-01,-5.469984899438404824e-01,-1.122018203994278984e+00,-7.659778839146027529e-01,1.646923791856685360e-01,2.327695384704300818e-01,9.187203917066104342e-02,3.653663429780591443e-01,-4.825000620568838938e-01,-5.275638024256207315e-01
6.320841985062668200e-02,-1.255015960919333984e-01,6.840838520176836246e-01,-6.363724139840923888e-01,-2.722700660710727916e-01,-1.770190144519743214e-01,-5.421136485391452320e-01,1.204629390979972126e+00,-4.669399385270401326e-01,8.840452221012831679e-02,6.551246670979944398e-01,-1.434377778712422780e+00,-1.120129810511898000e-01,-8.134193813557690778e-01,9.944810680796675184e-01,3.496550334483288780e-01,-3.212829486452114646e-03,1.927420043461313792e+00,-1.143675427582500959e+00,1.616871849292366436e-01,7.253268850990639560e-01,-1.122368937986936155e+00,3.438539062236408705e-01,2.076450344068916098e-01,-6.729909726109797319e-01,-3.071935169051862036e-01,-1.306478378718729072e+00,-1.657380188627381568e+00,-2.117247152399025223e-01,-6.235860542407268836e-01,1.060480047008775240e-01,3.547874706036494352e+00,-1.538461144242079470e+00,1.097008435992874231e+00,-5.829605934427442016e-01,4.355453337982946871e-01,-1.004006439804802642e-01,9.134470086294685931e-01,-1.527953671305309680e+00,8.980437361484980285e-02,3.725466128464910986e-01,4.745138812846590171e-02,3.214734094920222995e-01,-1.379923354179715567e+00,-1.874703089339693429e+00,-3.896199139897694730e-01,1.076411047661527842e+00,8.581984686171943710e-02,-2.105081552492154839e-01,-9.874083738772624352e-01,2.559644598734279186e-01,-3.262710803163576534e-01,1.696959027747692583e-01,1.308284853815947946e+00,1.321090240622049494e+00,-8.177266941214630380e-01,-1.009743100942923855e+00,5.159244800800865116e-01,-8.814534821179765833e-01,1.785235666674516386e+00,-9.389187221684944795e-01,-1.262656109294516105e+00,1.283131718286265377e+00,-4.241981833613833741e-01,-4.316324824340213029e-01,8.996981320234165302e-01,-1.711654939575387446e-01,5.671815140845613001e-01,6.584153800878685958e-01,1.590670269812197946e+00,3.499746730658807037e-01,-3.558922316807133224e-01,3.298176968887073790e-01,-6.372024703108076782e-01,-9.350013780681963593e-02,1.387064691704304575e+00,3.389390223170549166e-01,-1.227303394528912017e+00,3.680097621762990490e-01,-1.014676951902118374e+00,4.155768467823150458e-01,-4.867925583110249144e-01,7.817374454698999831e-01,8.167462234240429053e-01,-1.189318314881934402e+00,-2.192444093385276793e-01,4.792964068387683407e-01,1.643493409219974055e-01,-3.985490835545124066e-01,-8.472218242336672089e-01,-4.639011517821065578e-01,-7.245469770185091196e-01,-1.416086261390440804e+00,-2.499131626137161555e-01,-3.646191766899017361e-01,1.223123672648802618e+00,6.453425102770095345e-02,2.666284657299470284e-01,3.653653340482173606e-01,-4.650344112563788435e-01
8.317324611567378234e-01,-9.028195712560773689e-01,-2.331362175606598863e-01,-2.121941859525890428e-01,2.039311871036572632e-01,1.032892676551371958e+00,-5.846682983468198813e-01,3.203990688264871101e-01,-1.483927160559798564e+00,-6.084967149244286944e-01,7.673788761811635439e-02,-1.975656370023430308e-01,3.796832865287848024e-01,3.014071749101189801e-01,1.173807735769998528e+00,-4.042644377863734984e-01,-3.103777616230927183e-01,1.069675736781274367e+00,-1.313651051624965538e+00,6.909808952509777225e-01,4.142408653054895362e-01,-4.583934232642594697e-02,-2.598846582307176023e-01,-7.836800575747114861e-01,-6.335566709031235089e-01,-1.108117842463369196e-01,-1.019736733763854541e+00,-1.262300495375804799e+00,1.036088075748035769e-01,8.031431990786168651e-01,-6.722448306154288344e-01,7.380902794757392416e-01,-2.904936065594149741e-01,1.110549538144617099e+00,4.212819685205339559e-01,8.755138798411667977e-01,-2.936567935057450285e-01,5.701992227671470737e-02,-1.381757741452582122e+00,1.255634990399338236e+00,1.209808917043512455e+00,5.245228395646583941e-01,1.174163387787221957e+00,-8.540295393716167416e-01,-1.117925402098511212e+00,-8.635281698752756974e-01,7.576901982764451260e-01,-5.646506431552558158e-01,1.411503619499788753e-01,8.167553616401872496e-01,7.717280168905162885e-01,1.902642121632783789e+00,-7.397101270876746404e-02,-6.827536599971342768e-02,8.295021249178620160e-01,-1.124935925621967980e+00,8.511698755261136728e-01,1.049763238021284240e+00,-1.676533234398769334e+00,2.547640246226822835e+00,-8.342335711928190456e-01,3.370624663091300599e-01,2.819700638916006544e-03,2.651319058873411461e-01,9.694027567425356207e-01,5.812563499872405171e-01,-4.806909121497991988e-01,-5.376820297852261676e-01,-6.987275275832249832e-02,1.783068422672523801e-01,-1.573451200529645488e+00,-3.823153572832878044e-01,8.155415017867342908e-02,-6.613899026020553240e-01,-1.910857998459710716e-01,3.802995901451981520e-01,1.440948181746627421e-01,-3.623592852661925989e-01,2.519818453971492400e-01,1.103623977514404997e+00,-1.949513947004490655e+00,-7.448032540979790950e-01,4.107693606702915723e-01,1.757877120923357017e+00,-8.900802147247409701e-01,1.402595919464126206e+00,8.159767466702044780e-02,-6.309438285475318930e-02,-1.428887565866782117e+00,6.051662574226935876e-01,1.253932999602842824e-01,-4.949101346101664189e-01,-1.065725291973689481e+00,-1.207794751079635936e-01,-1.062135083604815566e+00,3.885461107238017409e-01,-2.242827093647618286e-01,1.009510533364349483e-01,-3.749005752069844988e-01,-3.609078651307338625e-01
4.986352310419182032e-01,3.876331725799794098e-02,1.998379079707463535e-01,-1.484435265907803503e+00,-2.047475971399581318e-01,1.549583360062667614e+00,-5.236775900933512418e-01,1.577324398354380985e+00,-3.803548282631786792e-01,-2.696666097075935409e-01,1.352859454268432904e+00,-3.464058988262220806e-01,-4.735525160756018370e-02,-1.583937805727864412e-01,1.093663610233574640e-01,-1.088737404362782879e+00,-3.627390972762598031e-01,1.523253076257502503e+00,-5.643827269635713906e-01,1.018824571490845460e-01,-2.893530349339253349e-01,-5.358778607251339920e-01,-2.619699528444043302e-01,-2.425782100212562631e-01,4.070819358075294381e-01,8.167511055533476227e-01,-2.174578542871210551e+00,-9.825905119739363203e-01,2.221160099381256636e-01,-9.068411710188216401e-02,3.615920010521790906e-01,2.858844951752802288e+00,1.352569164928876522e-01,2.004067248540934432e-01,-3.674153416378960202e-01,6.791304560616625574e-01,-6.705194858379073253e-01,-1.147367353287892938e-01,3.727760941394178129e-01,-4.639176327827735924e-01,-1.938041881045217407e-01,4.395160302941905073e-01,-3.022378624144252957e-01,-8.687276411893170014e-01,-1.143123115344789165e+00,2.889788639574452644e-01,1.236838910061070079e-01,1.248758983430425275e-02,-3.529145819437770615e-01,-1.433797010861659338e+00,4.757241868591815526e-01,3.779936464801488261e-01,9.270492447359703903e-01,-1.660859376186658021e-01,-1.889545072461301309e-02,-3.902466225090943652e-01,-8.784321605558339519e-01,1.650266724597669654e+00,-2.216588965125821098e-01,1.560266113696384682e+00,-1.697933306816574284e+00,-5.341140395127546014e-01,1.312788272132617617e+00,-4.922969419437985827e-01,-1.993691848085711940e-02,9.790430495194888394e-01,6.808682768370462324e-02,4.140577726825268035e-01,1.096354797795448643e+00,-2.512227206622992884e-02,-6.851154798521303935e-01,5.018376421913673946e-01,7.866447221812288282e-01,-3.769756533720352576e-01,5.331111889058628428e-01,-2.186165110401613043e-01,-7.557891531067170154e-01,-6.752978404067456752e-01,-6.505624088808527050e-01,-2.773271030704022588e-01,-4.494630800646914892e-01,-4.879260859755887303e-01,1.162214642076013632e-01,1.365900114669230669e+00,-1.098542009606342296e+00,7.047568445261863657e-01,5.345112201456194562e-03,-1.018061715739166928e+00,7.651786063920077430e-01,7.993959941581421091e-01,4.940318169517073921e-01,-1.580419403112464927e-01,-1.410117326338181876e+00,1.621692322071875414e-01,-1.678475069891966209e-01,1.116001769320379200e+00,1.314033503653405377e-01,2.959165140588455589e-01,-7.416221169212258713e-02,4.744327531353022959e-02
9.813592315601723515e-01,-5.996856275734082642e-01,8.623113892755884802e-01,-3.334398924563112265e-01,5.921369676312256310e-03,7.443247201253327949e-01,3.108277856876944314e-02,1.468985914642910506e+00,2.058209741722375197e-01,-3.131527970386284165e-01,-1.038413239145635325e+00,5.207187374524623324e-01,1.629781372432324460e+00,-1.197821029238427260e-01,1.872036574977911982e+00,-1.023854829298458669e-01,-1.954643851154041767e-01,-6.239848925815835168e-01,-9.165045115437117085e-01,1.300221703035437937e+00,1.042830016402175541e+00,-1.993482586470472426e-02,2.338956082131656844e-01,1.070204058106102751e+00,-1.271748855167056824e+00,5.001248085053392467e-01,4.834587888740654038e-01,-1.612282544525288186e+00,-9.544777243401458833e-01,1.791027735106157093e-01,-8.199827422658403364e-01,-5.531709139733350516e-02,-1.329050998687161478e+00,7.106079537763846377e-01,6.236227469537427570e-01,-9.306290636407782424e-01,3.017102084515778104e-01,-4.925454686373649804e-01,-1.759060953361031965e+00,-1.212135580363485482e-01,1.227990579148411143e+00,-1.327002668553847187e+00,1.564270854576513381e+00,-1.025855062326423761e+00,-8.775525195284953339e-01,-1.416137481110117724e+00,-2.916107065160346012e-01,-4.164434076088379122e-01,4.556990616096202595e-01,3.027108298900661465e-01,9.160473641176773985e-01,5.909035075797822723e-01,3.949358115538906949e-02,3.365289947084554312e-02,1.467687439875459354e+00,-1.977257597865186511e+00,4.874210492151304086e-01,2.285929465324192389e+00,-6.287080092211442262e-01,2.520169255256496488e+00,-2.642410672851140951e-01,5.289888862258408375e-01,-1.166895229640625177e-02,-9.345414128105226093e-01,-1.613068802869632168e-01,1.568376081400535638e+00,-9.924875187585230352e-01,1.437079532743953669e-01,1.324247201418556452e+00,6.841174681543882308e-01,-9.819881083282698819e-01,-1.000208331758264624e+00,-2.671104976171894574e+00,-1.394433614882037986e+00,-4.063021183347936272e-01,-4.609183189904658140e-01,1.938939775936280585e-01,-6.111427341767941002e-01,1.190816519196811418e+00,9.297720863771685718e-01,3.367095478914186035e-01,-1.241535974151668276e+00,-3.437339551757879197e-01,8.806532560231524753e-01,-1.583407937987174052e-01,1.491761953838875332e+00,1.285042722426766648e+00,-2.602447868339189951e-01,-1.580007203074402122e+00,-6.409867838848201105e-01,-1.026920460843220084e+00,-1.930865751175131928e+00,-7.459146924845436732e-01,6.151519353868133422e-01,-5.366005129597089390e-02,-2.285306807234395998e-01,9.582503566466846756e-01,1.522545253764119068e-02,2.892157100085966936e-01,-6.852227310143929051e-01
1.432092575101178988e-01,-2.869513672963431850e-01,-9.585447842470475877e-01,7.264944963457212745e-01,4.687653703457968501e-01,1.016132260902873785e+00,3.130195297457707415e-01,-1.464433909821027252e-02,7.020769213069092407e-01,-7.816569956816316056e-02,-1.632671134271306834e-01,-2.433097392780338986e-01,1.119183460742988911e+00,6.956676914399383127e-02,5.702861143628753515e-01,-1.979501132387239959e-01,-4.397360047390015958e-01,-5.069383360754237122e-01,-7.036225129760151908e-01,6.210717445655452584e-01,8.029325342906872276e-01,1.864955596080858369e-01,6.346766513127281018e-01,1.564988377386814511e+00,-6.334053486507813524e-01,-1.073833282764488750e+00,2.555992410434596018e-01,-1.021712428195729494e+00,-4.037909012224588645e-01,-3.912090716430602910e-01,-1.588096354007285882e+00,-2.398981273020064572e-02,-6.224431450800163024e-01,4.607694510975933744e-01,3.911740153423880484e-01,4.313325688705420546e-01,2.324563927475699343e-01,-3.752708482999166928e-01,-9.701445727671551555e-01,-7.894346813727404211e-01,1.259753950725200022e+00,-2.679924252156823949e-01,2.278476111321995901e-01,-1.799556520603887932e+00,-4.529352563494365436e-01,6.613199605525155178e-01,-3.843273980722078376e-01,2.295734743438792302e-01,-3.732993535578846833e-01,1.545608234153623251e+00,-4.580067944876045627e-02,1.183107405516521604e+00,-3.533784957102343860e-01,6.429597896567594839e-01,1.037268647152973511e+00,-2.177849868575569003e-01,7.837707534391954445e-01,1.935567991507046504e+00,-5.985852594699876406e-01,8.462561859374380102e-01,1.208662116565998729e-01,5.480702593076602902e-01,4.461208270209687798e-01,-2.357161935164077404e-01,6.068341681439120006e-01,2.926323623557939291e-01,-1.348673142788673562e+00,1.458598140454844538e-01,3.768913366946405330e-01,-2.623369101478817966e-01,-1.132348059143413466e-01,-7.171307523886807367e-01,-2.641689051774401165e+00,-5.791072355317201659e-01,-6.575442377470561706e-01,-6.715494114743092435e-01,5.069310100070038017e-01,-1.470327201827008823e+00,3.606732156759509533e-01,-4.865247325013949964e-01,1.926119330465128898e-01,-6.653528404297760490e-01,-1.333966182734127592e+00,1.639423751621529313e+00,5.042151511510298834e-01,1.634233330187468747e+00,-5.344975148103875418e-01,3.486326762314780336e-01,-1.114883012681089802e+00,-2.788693704211377411e-01,-2.417777848504783222e-01,-9.738192512632255493e-01,-3.489007661374254887e-01,7.055804658900672877e-01,-4.812344949070879174e-01,-5.929930386361973588e-02,5.536774186161762534e-01,2.187268567452861079e-01,-7.140640074285092842e-02,-6.077980347083814516e-01
2.661544357797388516e-01,4.616176420115244428e-01,-5.117778502003101915e-01,-1.324979517884983249e+00,3.719788861743148628e-02,3.228672906350978922e-01,3.544445455720921512e-01,1.277928305435001244e+00,-2.329398478890055968e-01,-1.889584107132841195e-01,-1.810544871647289666e-01,-1.518002562716044723e+00,-4.622091243531565863e-01,6.591058577930002382e-01,-4.932748390607286648e-01,1.537450671183677176e-01,-2.192901467592838771e-01,9.061466469325540896e-01,-8.995920235794908626e-01,9.328398763745473499e-01,2.511161991497465329e-01,4.122237972311376675e-01,1.270022979703565869e-01,2.607352448462512129e+00,-4.995884838791742055e-01,-1.431626126458680925e+00,-1.052360702274659277e+00,-1.648424347150550640e+00,-1.345051207860292197e-01,-1.250505726999393996e+00,2.952908382208723759e-01,3.607943021504291359e+00,-7.858688751675333428e-01,1.589108314203061978e+00,-2.760598314497738071e-01,3.464888196423879241e-02,-5.364096387418174627e-01,5.008583018298741196e-01,2.028939546500594659e-01,-1.527893691486631900e+00,1.606444967677159164e-02,-6.281124537600141222e-01,-5.827028139196527290e-01,-2.191471843150097243e+00,-1.441039937565856022e+00,2.054187282945629356e+00,2.973422495944178512e-01,1.149096030945111924e+00,-5.070304550053752468e-01,-3.277223245909298144e-01,-8.646822618245590952e-01,3.951414024192418939e-01,3.379729807715238510e-02,5.784046924906748322e-01,9.621458575186050410e-01,-4.579989775158614385e-01,-5.567169968386145307e-01,1.122525834687937013e-01,5.859440488679064085e-01,1.058055388968775157e+00,-1.934017668884071006e-01,-8.946457411896975298e-01,1.027542952611091076e+00,-7.794347260496467533e-02,-4.868768713992295272e-01,-2.129334612597692800e-02,-8.426657414436232729e-01,-6.232397098434937222e-02,1.844180145526568504e+00,6.547860280900650309e-01,2.500106558721970074e-01,-2.710524315225976144e-01,3.222187026072187432e-01,-1.031335401665308016e+00,-9.012143436725614798e-01,1.069680287093791593e+00,-3.868265879938348473e-01,-1.562576147391393278e+00,-2.559631729954207624e-01,-9.618514843238548107e-01,1.224373022162570157e+00,-2.651614799168506773e-02,5.441869474858641864e-02,1.933268804497492166e+00,2.590812421794291276e-01,7.699717203297310464e-01,-8.543976489582709721e-01,5.509590389977613023e-02,-2.530507707391521088e-01,-1.155328324287359654e-01,-5.389372983483218249e-01,-1.579475671920661961e+00,-8.027510212726893801e-01,-6.707828410086397186e-01,7.543602564726126225e-01,1.046548361696924889e+00,-4.198081074450855099e-01,3.707726819911816296e-02,-3.477121672930670870e-01,4.598598445513599198e-01
9.426374566712718561e-01,1.463287535035307230e-01,-6.676662096619541131e-01,1.205064885249753151e-02,1.509447357143047126e-02,5.612804526961284735e-01,-6.299346991142602825e-03,9.576871276640152031e-01,-1.162024583508597109e-01,2.920093877754882383e-01,3.896952228360328618e-02,-9.660292828227946549e-01,4.728224776387215389e-01,-3.820575969437584041e-02,1.034084521188607386e+00,-3.530894418494426312e-01,5.712152981709003319e-01,6.832622805719836823e-01,-7.211946985935639987e-01,7.274289579974938524e-01,5.622067380549452542e-01,-1.668451638932251235e-01,1.013550803594597927e+00,2.384981554206592858e+00,-5.285905185430971320e-01,-1.581846892662392534e+00,-8.352465011930414462e-01,-1.912090563773367613e+00,1.376461172220915311e-02,-1.139352802628483152e+00,-3.943408380900998433e-01,2.126117132600783943e+00,-9.067085156505039212e-01,1.807911876714042521e+00,-8.230630233074556212e-01,2.630128790384337889e-01,-9.579307625026609596e-01,8.693925457929421730e-02,-2.705363659818982858e-01,-4.319649339093646345e-01,7.790060039961018701e-01,-1.599212455560765703e-02,-5.195272055511044318e-01,-1.397411701361987335e+00,-1.003171677843711862e+00,1.451826365280596942e+00,2.630211396948160529e-01,1.175084844487772617e+00,1.029554343861307508e-01,-5.123400153198491846e-01,-1.170264991988388681e-02,7.429701009098877984e-01,5.722816826521910372e-01,7.932676208696259890e-01,7.155327114570438907e-01,1.838289174551540062e-01,-1.873521036579668952e-01,7.204678689780265044e-01,-1.537289177345862123e+00,8.547699830832665713e-01,-4.533891412935370929e-02,-6.179409612027999543e-01,8.161992363441995524e-01,-2.614897019480085238e-01,3.055915877620872800e-01,-5.517162806309263562e-02,-1.288021358273341743e+00,7.258207831525435860e-02,1.330039437512628986e+00,1.147524606610183934e-01,8.751692018492858438e-02,-2.305883286357184592e-01,-6.487608614701306786e-01,-1.117679382594098270e+00,-8.125559224581718754e-01,3.996343431595607010e-01,-6.236226796778551185e-01,-1.223728013942811499e+00,-4.066049828312265357e-01,2.405072228949527158e-01,6.233293708557812174e-01,-7.530549903041310333e-01,-3.408944088187969013e-01,2.845691820156821095e+00,1.430137022750897768e-01,9.718210325695968432e-01,-6.736279866864485211e-01,1.173339008410660522e+00,-3.813300167035346133e-01,-1.456209728099855827e+00,-4.975210630457346239e-01,-1.046679716623301504e+00,-1.247476347464468033e-01,1.686924547479207517e-02,3.681064172686843716e-01,-1.984963945448484871e-03,1.909521854608844105e-01,8.409972345730527543e-01,-6.370281324295714587e-01,-4.696656716338485915e-01
